0971880107;Wild Animus;Rich Shapero;2004;Too Far;http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg
014028009X;Bridget Jones's Diary;Helen Fielding;1999;Penguin Books;http://images.amazon.com/images/P/014028009X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/014028009X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/014028009X.01.LZZZZZZZ.jpg
0684874350;ANGELA'S ASHES;Frank McCourt;1996;Scribner;http://images.amazon.com/images/P/0684874350.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0684874350.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0684874350.01.LZZZZZZZ.jpg
0671001795;Two for the Dough;Janet Evanovich;1996;Pocket;http://images.amazon.com/images/P/0671001795.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671001795.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671001795.01.LZZZZZZZ.jpg
0805063897;Nickel and Dimed: On (Not) Getting By in America;Barbara Ehrenreich;2002;Owl Books;http://images.amazon.com/images/P/0805063897.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0805063897.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0805063897.01.LZZZZZZZ.jpg
0553268880;The Prince of Tides;Pat Conroy;1987;Bantam Books;http://images.amazon.com/images/P/0553268880.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553268880.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553268880.01.LZZZZZZZ.jpg
0316569321;White Oleander : A Novel;Janet Fitch;1999;Little, Brown;http://images.amazon.com/images/P/0316569321.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316569321.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316569321.01.LZZZZZZZ.jpg
0380730138;Vinegar Hill (Oprah's Book Club (Paperback));A. Manette Ansay;1998;Perennial;http://images.amazon.com/images/P/0380730138.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380730138.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380730138.01.LZZZZZZZ.jpg
0679429220;Midnight in the Garden of Good and Evil: A Savannah Story;John Berendt;1994;Random House;http://images.amazon.com/images/P/0679429220.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679429220.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679429220.01.LZZZZZZZ.jpg
0440226104;Black and Blue;ANNA QUINDLEN;1999;Dell;http://images.amazon.com/images/P/0440226104.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440226104.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440226104.01.LZZZZZZZ.jpg
0446612545;The Beach House;James Patterson;2003;Warner Books;http://images.amazon.com/images/P/0446612545.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446612545.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446612545.01.LZZZZZZZ.jpg
1558743669;A Child Called \"It\": One Child's Courage to Survive;Dave Pelzer;1995;Health Communications;http://images.amazon.com/images/P/1558743669.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1558743669.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1558743669.01.LZZZZZZZ.jpg
0345391055;Disclosure;Michael Crichton;1994;Ballantine Books;http://images.amazon.com/images/P/0345391055.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345391055.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345391055.01.LZZZZZZZ.jpg
0515131229;Dance upon the Air (Three Sisters Island Trilogy);Nora Roberts;2003;Jove Books;http://images.amazon.com/images/P/0515131229.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0515131229.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0515131229.01.LZZZZZZZ.jpg
0804114986;The Bonesetter's Daughter;Amy Tan;2002;Ballantine Books;http://images.amazon.com/images/P/0804114986.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0804114986.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0804114986.01.LZZZZZZZ.jpg
0312983271;Full House (Janet Evanovich's Full Series);Janet Evanovich;2002;St. Martin's Paperbacks;http://images.amazon.com/images/P/0312983271.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312983271.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312983271.01.LZZZZZZZ.jpg
080410526X;All I Really Need to Know;ROBERT FULGHUM;1989;Ivy Books;http://images.amazon.com/images/P/080410526X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/080410526X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/080410526X.01.LZZZZZZZ.jpg
0345339703;The Fellowship of the Ring (The Lord of the Rings, Part 1);J.R.R. TOLKIEN;1986;Del Rey;http://images.amazon.com/images/P/0345339703.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345339703.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345339703.01.LZZZZZZZ.jpg
0345380371;Rising Sun;MICHAEL CRICHTON;1992;Ballantine Books;http://images.amazon.com/images/P/0345380371.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345380371.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345380371.01.LZZZZZZZ.jpg
0060959037;Prodigal Summer: A Novel;Barbara Kingsolver;2001;Perennial;http://images.amazon.com/images/P/0060959037.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060959037.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060959037.01.LZZZZZZZ.jpg
0446611212;Violets Are Blue;James Patterson;2002;Warner Vision;http://images.amazon.com/images/P/0446611212.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446611212.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446611212.01.LZZZZZZZ.jpg
0345387651;The Cider House Rules;John Irving;1994;Ballantine Books;http://images.amazon.com/images/P/0345387651.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345387651.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345387651.01.LZZZZZZZ.jpg
0679746048;Girl, Interrupted;SUSANNA KAYSEN;1994;Vintage;http://images.amazon.com/images/P/0679746048.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679746048.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679746048.01.LZZZZZZZ.jpg
0440235596;Tara Road;Maeve Binchy;2000;Dell Publishing Company;http://images.amazon.com/images/P/0440235596.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440235596.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440235596.01.LZZZZZZZ.jpg
0446611867;A Bend in the Road;Nicholas Sparks;2002;Warner Books;http://images.amazon.com/images/P/0446611867.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446611867.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446611867.01.LZZZZZZZ.jpg
0446607657;When the Wind Blows;James Patterson;1999;Warner Vision;http://images.amazon.com/images/P/0446607657.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446607657.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446607657.01.LZZZZZZZ.jpg
034540288X;The Lost World;Michael Crichton;1996;Ballantine Books;http://images.amazon.com/images/P/034540288X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/034540288X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/034540288X.01.LZZZZZZZ.jpg
0671027387;Deception Point;Dan Brown;2002;Pocket;http://images.amazon.com/images/P/0671027387.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671027387.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671027387.01.LZZZZZZZ.jpg
0449005615;Seabiscuit: An American Legend;LAURA HILLENBRAND;2002;Ballantine Books;http://images.amazon.com/images/P/0449005615.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0449005615.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0449005615.01.LZZZZZZZ.jpg
0060915544;The Bean Trees;Barbara Kingsolver;1989;Perennial;http://images.amazon.com/images/P/0060915544.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060915544.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060915544.01.LZZZZZZZ.jpg
0385486804;Into the Wild;Jon Krakauer;1997;Anchor;http://images.amazon.com/images/P/0385486804.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385486804.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385486804.01.LZZZZZZZ.jpg
0345384466;The Witching Hour (Lives of the Mayfair Witches);ANNE RICE;1993;Ballantine Books;http://images.amazon.com/images/P/0345384466.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345384466.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345384466.01.LZZZZZZZ.jpg
0060987561;I Know This Much Is True;Wally Lamb;1999;Regan Books;http://images.amazon.com/images/P/0060987561.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987561.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987561.01.LZZZZZZZ.jpg
0440241537;The King of Torts;JOHN GRISHAM;2003;Dell;http://images.amazon.com/images/P/0440241537.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440241537.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440241537.01.LZZZZZZZ.jpg
0425175405;Black Notice;Patricia Daniels Cornwell;2000;Berkley Publishing Group;http://images.amazon.com/images/P/0425175405.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425175405.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425175405.01.LZZZZZZZ.jpg
051513287X;Face the Fire (Three Sisters Island Trilogy);Nora Roberts;2002;Jove Books;http://images.amazon.com/images/P/051513287X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/051513287X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/051513287X.01.LZZZZZZZ.jpg
0380789019;Neverwhere;Neil Gaiman;1998;Avon;http://images.amazon.com/images/P/0380789019.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380789019.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380789019.01.LZZZZZZZ.jpg
0553280341;B Is for Burglar (Kinsey Millhone Mysteries (Paperback));Sue Grafton;1986;Bantam;http://images.amazon.com/images/P/0553280341.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553280341.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553280341.01.LZZZZZZZ.jpg
0399501487;Lord of the Flies;William Gerald Golding;1959;Perigee Trade;http://images.amazon.com/images/P/0399501487.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0399501487.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0399501487.01.LZZZZZZZ.jpg
0312924585;Silence of the Lambs;Thomas Harris;1991;St. Martin's Press;http://images.amazon.com/images/P/0312924585.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312924585.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312924585.01.LZZZZZZZ.jpg
0380002930;Watership Down;Richard Adams;1976;Avon;http://images.amazon.com/images/P/0380002930.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380002930.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380002930.01.LZZZZZZZ.jpg
0140244824;Songs in Ordinary Time (Oprah's Book Club (Paperback));Mary McGarry Morris;1996;Penguin Books;http://images.amazon.com/images/P/0140244824.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0140244824.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0140244824.01.LZZZZZZZ.jpg
0064407667;The Bad Beginning (A Series of Unfortunate Events, Book 1);Lemony Snicket;1999;HarperCollins;http://images.amazon.com/images/P/0064407667.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0064407667.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0064407667.01.LZZZZZZZ.jpg
0446605484;Roses Are Red (Alex Cross Novels);James Patterson;2001;Warner Vision;http://images.amazon.com/images/P/0446605484.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446605484.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446605484.01.LZZZZZZZ.jpg
0446601241;Kiss the Girls;James Patterson;1995;Warner Books;http://images.amazon.com/images/P/0446601241.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446601241.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446601241.01.LZZZZZZZ.jpg
0440211263;Circle of Friends;Maeve Binchy;1991;Dell;http://images.amazon.com/images/P/0440211263.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440211263.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440211263.01.LZZZZZZZ.jpg
0446612790;2nd Chance;James Patterson;2003;Warner Vision;http://images.amazon.com/images/P/0446612790.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446612790.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446612790.01.LZZZZZZZ.jpg
0425154092;From Potter's Field;Patricia Daniels Cornwell;1996;Berkley Publishing Group;http://images.amazon.com/images/P/0425154092.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425154092.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425154092.01.LZZZZZZZ.jpg
0451166892;The Pillars of the Earth;Ken Follett;1996;Signet Book;http://images.amazon.com/images/P/0451166892.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451166892.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451166892.01.LZZZZZZZ.jpg
0786881852;Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series);Richard Carlson;1997;Hyperion;http://images.amazon.com/images/P/0786881852.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0786881852.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0786881852.01.LZZZZZZZ.jpg
0060987529;Confessions of an Ugly Stepsister : A Novel;Gregory Maguire;2000;Regan Books;http://images.amazon.com/images/P/0060987529.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060987529.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060987529.01.LZZZZZZZ.jpg
0062502182;The Alchemist: A Fable About Following Your Dream;Paulo Coelho;1995;HarperSanFrancisco;http://images.amazon.com/images/P/0062502182.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0062502182.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0062502182.01.LZZZZZZZ.jpg
080411109X;The Hundred Secret Senses;Amy Tan;1996;Ivy Books;http://images.amazon.com/images/P/080411109X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/080411109X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/080411109X.01.LZZZZZZZ.jpg
0425167313;Here on Earth;Alice Hoffman;1998;Berkley Publishing Group;http://images.amazon.com/images/P/0425167313.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425167313.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425167313.01.LZZZZZZZ.jpg
0060977493;The God of Small Things;Arundhati Roy;1998;Perennial;http://images.amazon.com/images/P/0060977493.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060977493.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060977493.01.LZZZZZZZ.jpg
0439136369;Harry Potter and the Prisoner of Azkaban (Book 3);J. K. Rowling;2001;Scholastic;http://images.amazon.com/images/P/0439136369.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0439136369.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0439136369.01.LZZZZZZZ.jpg
0312966970;Four To Score (A Stephanie Plum Novel);Janet Evanovich;1999;St. Martin's Paperbacks;http://images.amazon.com/images/P/0312966970.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312966970.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312966970.01.LZZZZZZZ.jpg
0553582755;One Door Away from Heaven;Dean R. Koontz;2002;Bantam Books;http://images.amazon.com/images/P/0553582755.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553582755.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553582755.01.LZZZZZZZ.jpg
0312966091;Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel);Janet Evanovich;1998;St. Martin's Paperbacks;http://images.amazon.com/images/P/0312966091.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312966091.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312966091.01.LZZZZZZZ.jpg
0449003795;P Is for Peril;Sue Grafton;2002;Ballantine Books;http://images.amazon.com/images/P/0449003795.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0449003795.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0449003795.01.LZZZZZZZ.jpg
0425147622;The Body Farm;Patricia Daniels Cornwell;1995;Berkley Publishing Group;http://images.amazon.com/images/P/0425147622.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425147622.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425147622.01.LZZZZZZZ.jpg
0140298479;Bridget Jones: The Edge of Reason;Helen Fielding;2001;Penguin Books;http://images.amazon.com/images/P/0140298479.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0140298479.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0140298479.01.LZZZZZZZ.jpg
0425180638;The Last Precinct;Patricia Cornwell;2001;Berkley Publishing Group;http://images.amazon.com/images/P/0425180638.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425180638.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425180638.01.LZZZZZZZ.jpg
068484267X;Angela's Ashes: A Memoir;Frank McCourt;1999;Scribner;http://images.amazon.com/images/P/068484267X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/068484267X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/068484267X.01.LZZZZZZZ.jpg
0671041789;The Green Mile;Stephen King;1999;Pocket;http://images.amazon.com/images/P/0671041789.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671041789.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671041789.01.LZZZZZZZ.jpg
0061097101;The Saving Graces: A Novel;Patricia Gaffney;2000;HarperTorch;http://images.amazon.com/images/P/0061097101.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0061097101.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0061097101.01.LZZZZZZZ.jpg
074343627X;Dreamcatcher;Stephen King;2001;Pocket;http://images.amazon.com/images/P/074343627X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/074343627X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/074343627X.01.LZZZZZZZ.jpg
0425152251;Sophie's World: A Novel About the History of Philosophy;Jostein Gaarder;1996;Berkley Publishing Group;http://images.amazon.com/images/P/0425152251.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425152251.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425152251.01.LZZZZZZZ.jpg
1573229326;How to Be Good;Nick Hornby;2002;Riverhead Books;http://images.amazon.com/images/P/1573229326.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1573229326.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1573229326.01.LZZZZZZZ.jpg
0380018179;The Thorn Birds;Colleen McCullough;1978;Avon;http://images.amazon.com/images/P/0380018179.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380018179.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380018179.01.LZZZZZZZ.jpg
0553250426;The Clan of the Cave Bear (Earth's Children (Paperback));Jean M. Auel;1984;Bantam Books;http://images.amazon.com/images/P/0553250426.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553250426.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553250426.01.LZZZZZZZ.jpg
0440212561;Outlander;DIANA GABALDON;1992;Dell;http://images.amazon.com/images/P/0440212561.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440212561.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440212561.01.LZZZZZZZ.jpg
0671042858;The Girl Who Loved Tom Gordon;Stephen King;2000;Pocket;http://images.amazon.com/images/P/0671042858.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671042858.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671042858.01.LZZZZZZZ.jpg
0070212570;Fried Green Tomatoes at the Whistle Stop Cafe;Fannie Flagg;1989;McGraw-Hill;http://images.amazon.com/images/P/0070212570.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0070212570.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0070212570.01.LZZZZZZZ.jpg
0679745203;The English Patient;Michael Ondaatje;1996;Vintage Books USA;http://images.amazon.com/images/P/0679745203.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679745203.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679745203.01.LZZZZZZZ.jpg
0609804138;The Sweet Potato Queens' Book of Love;JILL CONNER BROWNE;1999;Three Rivers Press;http://images.amazon.com/images/P/0609804138.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0609804138.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0609804138.01.LZZZZZZZ.jpg
014025448X;At Home in Mitford (The Mitford Years);Jan Karon;1996;Viking Books;http://images.amazon.com/images/P/014025448X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/014025448X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/014025448X.01.LZZZZZZZ.jpg
038079487X;What Looks Like Crazy On An Ordinary Day;Pearl Cleage;1998;Perennial;http://images.amazon.com/images/P/038079487X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/038079487X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/038079487X.01.LZZZZZZZ.jpg
080411868X;Welcome to the World, Baby Girl!;Fannie Flagg;1999;Ballantine Books;http://images.amazon.com/images/P/080411868X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/080411868X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/080411868X.01.LZZZZZZZ.jpg
